
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 true
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 true
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 true
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 false
0 1 2 3 true
3 3 3 4 false
3 3 3 4 false
3 3 3 1 false
3 3 3 4 false
3 3 4 3 false
3 3 3 4 false
3 3 4 3 false
3 3 1 3 false
3 3 4 3 false
3 3 2 3 true
0 1 2 3 false
